customer_id,customer_fname,customer_segment,customer_city,customer_state,customer_country
16434,Kaitlin,Consumer,Caguas,PR,Puerto Rico
19181,Vera,Consumer,Caguas,PR,Puerto Rico
16541,Iris,Consumer,Caguas,PR,Puerto Rico
19091,Minerva,Consumer,Caguas,PR,Puerto Rico
16415,Sheila,Consumer,Caguas,PR,Puerto Rico
16432,Lesley,Consumer,Caguas,PR,Puerto Rico
15881,Gillian,Consumer,Caguas,PR,Puerto Rico
15717,Roanna,Consumer,Caguas,PR,Puerto Rico
15680,Suki,Consumer,Caguas,PR,Puerto Rico
15787,Brianna,Consumer,Caguas,PR,Puerto Rico
18840,Brynn,Consumer,Caguas,PR,Puerto Rico
18749,Daryl,Consumer,Caguas,PR,Puerto Rico
15747,Nayda,Consumer,Caguas,PR,Puerto Rico
15745,Melinda,Consumer,Caguas,PR,Puerto Rico
15763,Heather,Consumer,Caguas,PR,Puerto Rico
15708,Christen,Consumer,Caguas,PR,Puerto Rico
15796,Amber,Consumer,Caguas,PR,Puerto Rico
18742,Olivia,Consumer,Caguas,PR,Puerto Rico
18849,Bryar,Consumer,Caguas,PR,Puerto Rico
18795,Sara,Consumer,Caguas,PR,Puerto Rico
15811,Kendall,Consumer,Caguas,PR,Puerto Rico
15720,Hedy,Consumer,Caguas,PR,Puerto Rico
2670,Mary,Consumer,Caguas,PR,Puerto Rico
9586,Mary,Consumer,Caguas,PR,Puerto Rico
7412,Terry,Consumer,Caguas,PR,Puerto Rico
7294,Sharon,Consumer,Caguas,PR,Puerto Rico
3348,James,Consumer,Caguas,PR,Puerto Rico
3,Ann,Consumer,Caguas,PR,Puerto Rico
20698,Winter,Consumer,Caguas,PR,Puerto Rico
6667,Mary,Consumer,Caguas,PR,Puerto Rico
20410,Taylor,Consumer,Caguas,PR,Puerto Rico
17489,Giselle,Consumer,Caguas,PR,Puerto Rico
18337,Amena,Consumer,Caguas,PR,Puerto Rico
1090,Katherine,Consumer,Caguas,PR,Puerto Rico
17507,Ima,Consumer,Caguas,PR,Puerto Rico
17650,Isabella,Consumer,Caguas,PR,Puerto Rico
18463,Felicia,Consumer,Caguas,PR,Puerto Rico
18427,Haley,Consumer,Caguas,PR,Puerto Rico
2055,Mary,Consumer,Caguas,PR,Puerto Rico
3371,David,Consumer,Caguas,PR,Puerto Rico
9440,Mary,Consumer,Caguas,PR,Puerto Rico
17290,Patience,Consumer,Caguas,PR,Puerto Rico
17434,Lucy,Consumer,Caguas,PR,Puerto Rico
17995,Faith,Consumer,Caguas,PR,Puerto Rico
15966,Hannah,Consumer,Caguas,PR,Puerto Rico
1631,Mary,Consumer,Caguas,PR,Puerto Rico
11392,Mary,Consumer,Caguas,PR,Puerto Rico
18425,Basia,Consumer,Caguas,PR,Puerto Rico
1139,Benjamin,Consumer,Caguas,PR,Puerto Rico
18442,Skyler,Consumer,Caguas,PR,Puerto Rico
2065,Wayne,Consumer,Caguas,PR,Puerto Rico
9020,Deborah,Consumer,Bayamon,PR,Puerto Rico
7550,Mary,Consumer,Caguas,PR,Puerto Rico
17342,Eliana,Consumer,Caguas,PR,Puerto Rico
18496,Morgan,Consumer,Caguas,PR,Puerto Rico
6720,Olivia,Consumer,Caguas,PR,Puerto Rico
12238,Rebecca,Consumer,Caguas,PR,Puerto Rico
1151,Mary,Consumer,Caguas,PR,Puerto Rico
16017,Rowan,Consumer,Caguas,PR,Puerto Rico
16035,Megan,Consumer,Caguas,PR,Puerto Rico
9519,Mary,Consumer,Caguas,PR,Puerto Rico
20675,Aubrey,Consumer,Caguas,PR,Puerto Rico
15999,Jade,Consumer,Caguas,PR,Puerto Rico
2695,Mary,Consumer,Caguas,PR,Puerto Rico
11629,Cynthia,Consumer,Caguas,PR,Puerto Rico
17991,Rhoda,Consumer,Caguas,PR,Puerto Rico
3198,Sarah,Consumer,Caguas,PR,Puerto Rico
7699,Judith,Consumer,Caguas,PR,Puerto Rico
18873,Isadora,Consumer,Caguas,PR,Puerto Rico
20710,Maia,Consumer,Caguas,PR,Puerto Rico
20638,Noelani,Consumer,Caguas,PR,Puerto Rico
11714,Larry,Consumer,Caguas,PR,Puerto Rico
3345,Christine,Consumer,Caguas,PR,Puerto Rico
18438,Donna,Consumer,Caguas,PR,Puerto Rico
2002,Amy,Consumer,Caguas,PR,Puerto Rico
17972,Evangeline,Consumer,Caguas,PR,Puerto Rico
18510,Kamy,Consumer,Caguas,PR,Puerto Rico
9926,Aaron,Consumer,Caguas,PR,Puerto Rico
9173,Matthew,Consumer,Caguas,PR,Puerto Rico
11241,Mary,Consumer,Caguas,PR,Puerto Rico
17463,Zelda,Consumer,Caguas,PR,Puerto Rico
11895,Timothy,Consumer,Caguas,PR,Puerto Rico
5299,Mary,Consumer,Caguas,PR,Puerto Rico
9077,Sean,Consumer,Caguas,PR,Puerto Rico
10562,Bruce,Consumer,Caguas,PR,Puerto Rico
20636,Quemby,Consumer,Caguas,PR,Puerto Rico
9754,Mary,Consumer,Caguas,PR,Puerto Rico
6331,Amy,Consumer,Caguas,PR,Puerto Rico
18490,Leilani,Consumer,Caguas,PR,Puerto Rico
18274,Quyn,Consumer,Caguas,PR,Puerto Rico
20599,Carol,Consumer,Caguas,PR,Puerto Rico
2107,Paul,Consumer,Caguas,PR,Puerto Rico
456,Douglas,Consumer,Caguas,PR,Puerto Rico
10967,Alexander,Consumer,Caguas,PR,Puerto Rico
15922,Aurora,Consumer,Caguas,PR,Puerto Rico
20382,Beverly,Consumer,Caguas,PR,Puerto Rico
540,Mary,Consumer,Caguas,PR,Puerto Rico
15958,Abigail,Consumer,Caguas,PR,Puerto Rico
7806,Mary,Consumer,Caguas,PR,Puerto Rico
8773,Samantha,Consumer,Caguas,PR,Puerto Rico
20616,Ivana,Consumer,Caguas,PR,Puerto Rico
1635,Catherine,Consumer,Caguas,PR,Puerto Rico
11064,Mark,Consumer,Caguas,PR,Puerto Rico
20489,Giselle,Consumer,Caguas,PR,Puerto Rico
17496,Briar,Consumer,Caguas,PR,Puerto Rico
11433,Peter,Consumer,Caguas,PR,Puerto Rico
17369,Lilah,Consumer,Caguas,PR,Puerto Rico
4833,Mary,Consumer,Caguas,PR,Puerto Rico
20380,Madeline,Consumer,Caguas,PR,Puerto Rico
17655,Whitney,Consumer,Caguas,PR,Puerto Rico
8331,Mary,Consumer,Caguas,PR,Puerto Rico
17404,Jennifer,Consumer,Caguas,PR,Puerto Rico
3865,Jessica,Consumer,Caguas,PR,Puerto Rico
7853,Aaron,Consumer,Caguas,PR,Puerto Rico
7151,George,Consumer,Caguas,PR,Puerto Rico
4302,Nicole,Consumer,Caguas,PR,Puerto Rico
16025,Minerva,Consumer,Caguas,PR,Puerto Rico
15935,Yeo,Consumer,Toa Baja,PR,Puerto Rico
1599,Andrew,Consumer,Caguas,PR,Puerto Rico
20413,Kay,Consumer,Caguas,PR,Puerto Rico
3453,Mary,Consumer,Caguas,PR,Puerto Rico
11139,Brenda,Consumer,Caguas,PR,Puerto Rico
17257,Beatrice,Consumer,Caguas,PR,Puerto Rico
17670,Katell,Consumer,Caguas,PR,Puerto Rico
2567,Mary,Consumer,Caguas,PR,Puerto Rico
18483,Diana,Consumer,Caguas,PR,Puerto Rico
8471,Lauren,Consumer,Caguas,PR,Puerto Rico
1541,Victoria,Consumer,Caguas,PR,Puerto Rico
18518,Ayanna,Consumer,Caguas,PR,Puerto Rico
20465,Vivian,Consumer,Caguas,PR,Puerto Rico
10477,Mary,Consumer,Caguas,PR,Puerto Rico
4958,Mary,Consumer,Caguas,PR,Puerto Rico
8201,Lauren,Consumer,Caguas,PR,Puerto Rico
3186,Jack,Consumer,Caguas,PR,Puerto Rico
4392,Mary,Consumer,Caguas,PR,Puerto Rico
8938,Raymond,Consumer,Caguas,PR,Puerto Rico
10063,Julia,Consumer,Caguas,PR,Puerto Rico
3549,Adam,Consumer,Caguas,PR,Puerto Rico
7743,Melissa,Consumer,Caguas,PR,Puerto Rico
745,Mary,Consumer,Caguas,PR,Puerto Rico
18737,Tatyana,Consumer,Caguas,PR,Puerto Rico
7444,Pamela,Consumer,Caguas,PR,Puerto Rico
15341,Aiko,Consumer,Caguas,PR,Puerto Rico
15430,September,Consumer,Caguas,PR,Puerto Rico
15448,Quail,Consumer,Caguas,PR,Puerto Rico
15591,September,Consumer,Caguas,PR,Puerto Rico
15302,Danielle,Consumer,Caguas,PR,Puerto Rico
15446,Moana,Consumer,Caguas,PR,Puerto Rico
18716,Dorothy,Consumer,Caguas,PR,Puerto Rico
15373,Oprah,Consumer,Caguas,PR,Puerto Rico
15640,Emerald,Consumer,Caguas,PR,Puerto Rico
18657,Alma,Consumer,Caguas,PR,Puerto Rico
15440,Britanney,Consumer,Caguas,PR,Puerto Rico
15509,Jordan,Consumer,Caguas,PR,Puerto Rico
18705,Kelsey,Consumer,Caguas,PR,Puerto Rico
15669,Portia,Consumer,Caguas,PR,Puerto Rico
15345,Lareina,Consumer,Caguas,PR,Puerto Rico
15326,Angelica,Consumer,Caguas,PR,Puerto Rico
15378,Kai,Consumer,Caguas,PR,Puerto Rico
15324,Madeline,Consumer,Caguas,PR,Puerto Rico
18648,Marcia,Consumer,Caguas,PR,Puerto Rico
2134,Mary,Consumer,Caguas,PR,Puerto Rico
11174,Teresa,Consumer,Caguas,PR,Puerto Rico
5453,Grace,Consumer,Caguas,PR,Puerto Rico
4581,Jessica,Consumer,Caguas,PR,Puerto Rico
7435,Susan,Consumer,Caguas,PR,Puerto Rico
4019,Mary,Consumer,Caguas,PR,Puerto Rico
105,Mary,Consumer,Caguas,PR,Puerto Rico
4513,Mary,Consumer,Caguas,PR,Puerto Rico
4194,Lisa,Consumer,Caguas,PR,Puerto Rico
11824,Stephanie,Consumer,Caguas,PR,Puerto Rico
4786,Mary,Consumer,Caguas,PR,Puerto Rico
10598,Jason,Consumer,Caguas,PR,Puerto Rico
12336,Joe,Consumer,Caguas,PR,Puerto Rico
1497,Judith,Consumer,Caguas,PR,Puerto Rico
5378,Mary,Consumer,Caguas,PR,Puerto Rico
4641,Rachel,Consumer,Caguas,PR,Puerto Rico
1993,Diana,Consumer,Caguas,PR,Puerto Rico
6849,Mary,Consumer,Caguas,PR,Puerto Rico
3343,Vincent,Consumer,Caguas,PR,Puerto Rico
2727,Henry,Consumer,Caguas,PR,Puerto Rico
5605,Mary,Consumer,Caguas,PR,Puerto Rico
338,Ryan,Consumer,Caguas,PR,Puerto Rico
5779,Mary,Consumer,Caguas,PR,Puerto Rico
2627,Mary,Consumer,Caguas,PR,Puerto Rico
6569,Samantha,Consumer,Caguas,PR,Puerto Rico
3965,Mary,Consumer,Caguas,PR,Puerto Rico
17586,Aimee,Consumer,Caguas,PR,Puerto Rico
17602,Basia,Consumer,Caguas,PR,Puerto Rico
20261,Kiayada,Consumer,Caguas,PR,Puerto Rico
17819,Isabella,Consumer,Caguas,PR,Puerto Rico
17801,Quin,Consumer,Caguas,PR,Puerto Rico
18629,Rosalyn,Consumer,Caguas,PR,Puerto Rico
16295,Raya,Consumer,Caguas,PR,Puerto Rico
20044,Quincy,Consumer,Bayamon,PR,Puerto Rico
20187,Glenna,Consumer,Caguas,PR,Puerto Rico
19989,Hiroko,Consumer,Caguas,PR,Puerto Rico
19809,Bertha,Consumer,Humacao,PR,Puerto Rico
19880,Kathleen,Consumer,Caguas,PR,Puerto Rico
17116,Ivana,Consumer,Caguas,PR,Puerto Rico
18591,Kimberley,Consumer,Caguas,PR,Puerto Rico
18537,Lucy,Consumer,Caguas,PR,Puerto Rico
15229,Reagan,Consumer,Caguas,PR,Puerto Rico
18963,Sylvia,Consumer,Caguas,PR,Puerto Rico
18572,Mariam,Consumer,Caguas,PR,Puerto Rico
19807,Chelsea,Consumer,Caguas,PR,Puerto Rico
19824,Angelica,Consumer,Caguas,PR,Puerto Rico
18943,Noelle,Consumer,Caguas,PR,Puerto Rico
19986,Avye,Consumer,Caguas,PR,Puerto Rico
17113,Maryam,Consumer,Caguas,PR,Puerto Rico
20039,Zena,Consumer,Caguas,PR,Puerto Rico
19984,Signe,Consumer,Caguas,PR,Puerto Rico
16235,Marah,Consumer,Caguas,PR,Puerto Rico
15242,Mechelle,Consumer,Caguas,PR,Puerto Rico
20217,Roanna,Consumer,Caguas,PR,Puerto Rico
19964,Adara,Consumer,Caguas,PR,Puerto Rico
17775,Darryl,Consumer,Caguas,PR,Puerto Rico
17110,Jade,Consumer,Caguas,PR,Puerto Rico
17074,Ainsley,Consumer,Caguas,PR,Puerto Rico
20180,Suki,Consumer,Caguas,PR,Puerto Rico
19874,Faith,Consumer,Caguas,PR,Puerto Rico
20233,Madonna,Consumer,Caguas,PR,Puerto Rico
20017,Serina,Consumer,Caguas,PR,Puerto Rico
17773,Bertha,Consumer,Caguas,PR,Puerto Rico
18619,Zelda,Consumer,Caguas,PR,Puerto Rico
15167,McKenzie,Consumer,Caguas,PR,Puerto Rico
20034,Ursa,Consumer,Caguas,PR,Puerto Rico
19782,Roanna,Consumer,Caguas,PR,Puerto Rico
17035,Lydia,Consumer,Caguas,PR,Puerto Rico
16356,Nichole,Consumer,Caguas,PR,Puerto Rico
17125,Dawn,Consumer,Caguas,PR,Puerto Rico
19780,Hyacinth,Consumer,Caguas,PR,Puerto Rico
18562,Piper,Consumer,Caguas,PR,Puerto Rico
18526,Rowan,Consumer,Caguas,PR,Puerto Rico
18988,Xantha,Consumer,Caguas,PR,Puerto Rico
20319,Geraldine,Consumer,Caguas,PR,Puerto Rico
17122,Kevyn,Consumer,Caguas,PR,Puerto Rico
15181,Dorothy,Consumer,Caguas,PR,Puerto Rico
17068,Ila,Consumer,Caguas,PR,Puerto Rico
20245,Melinda,Consumer,Caguas,PR,Puerto Rico
20371,Linda,Consumer,Carolina,PR,Puerto Rico
20317,Ella,Consumer,Caguas,PR,Puerto Rico
17247,Nayda,Consumer,Caguas,PR,Puerto Rico
18595,Mia,Consumer,Caguas,PR,Puerto Rico
20100,Iola,Consumer,Caguas,PR,Puerto Rico
18895,Camille,Consumer,Caguas,PR,Puerto Rico
17102,Alea,Consumer,Caguas,PR,Puerto Rico
18044,Selma,Consumer,Caguas,PR,Puerto Rico
18042,Dorothy,Consumer,Caguas,PR,Puerto Rico
16467,Zenaida,Consumer,Caguas,PR,Puerto Rico
19176,Emerald,Consumer,Caguas,PR,Puerto Rico
19174,Audrey,Consumer,Caguas,PR,Puerto Rico
19043,Mallory,Consumer,Caguas,PR,Puerto Rico
19130,Nerea,Consumer,Caguas,PR,Puerto Rico
19237,Illiana,Consumer,Caguas,PR,Puerto Rico
18782,Cailin,Consumer,Caguas,PR,Puerto Rico
3886,Brian,Consumer,Caguas,PR,Puerto Rico
4792,Dorothy,Consumer,Caguas,PR,Puerto Rico
3442,Mary,Consumer,Caguas,PR,Puerto Rico
15985,Harriet,Consumer,Caguas,PR,Puerto Rico
4939,Carol,Consumer,Caguas,PR,Puerto Rico
5677,Paul,Consumer,Caguas,PR,Puerto Rico
17432,Roary,Consumer,Caguas,PR,Puerto Rico
8434,Mary,Consumer,Caguas,PR,Puerto Rico
4845,Douglas,Consumer,Caguas,PR,Puerto Rico
4712,Nicholas,Consumer,Caguas,PR,Puerto Rico
17411,Marah,Consumer,Caguas,PR,Puerto Rico
17321,Tara,Consumer,Caguas,PR,Puerto Rico
571,Mary,Consumer,Caguas,PR,Puerto Rico
18492,Hedy,Consumer,Caguas,PR,Puerto Rico
16015,Lael,Consumer,Caguas,PR,Puerto Rico
961,David,Consumer,Caguas,PR,Puerto Rico
17695,Ivory,Consumer,Trujillo Alto,PR,Puerto Rico
8758,Mary,Consumer,Caguas,PR,Puerto Rico
18341,Aiko,Consumer,Caguas,PR,Puerto Rico
8787,Janice,Consumer,Caguas,PR,Puerto Rico
2816,Mary,Consumer,Caguas,PR,Puerto Rico
7566,Mary,Consumer,Caguas,PR,Puerto Rico
1084,Gary,Consumer,Caguas,PR,Puerto Rico
17491,Brynn,Consumer,Caguas,PR,Puerto Rico
734,Mary,Consumer,Caguas,PR,Puerto Rico
17998,Violet,Consumer,Caguas,PR,Puerto Rico
17274,Debra,Consumer,Caguas,PR,Puerto Rico
1734,Bobby,Consumer,Caguas,PR,Puerto Rico
9438,Mary,Consumer,Caguas,PR,Puerto Rico
2236,Jeffrey,Consumer,Caguas,PR,Puerto Rico
11493,Julia,Consumer,Caguas,PR,Puerto Rico
7545,Christopher,Consumer,Caguas,PR,Puerto Rico
4327,Sarah,Consumer,Caguas,PR,Puerto Rico
3043,Catherine,Consumer,Caguas,PR,Puerto Rico
12264,Olivia,Consumer,Caguas,PR,Puerto Rico
17551,Alma,Consumer,Caguas,PR,Puerto Rico
19954,Shea,Consumer,Caguas,PR,Puerto Rico
20367,Emi,Consumer,Caguas,PR,Puerto Rico
20132,Laurel,Consumer,Caguas,PR,Puerto Rico
20274,Debra,Consumer,Caguas,PR,Puerto Rico
17796,Mechelle,Consumer,Caguas,PR,Puerto Rico
18978,Jemima,Consumer,Caguas,PR,Puerto Rico
19928,Lacey,Consumer,Caguas,PR,Puerto Rico
19784,Minerva,Consumer,Caguas,PR,Puerto Rico
20172,Veronica,Consumer,Caguas,PR,Puerto Rico
17048,Kiayada,Consumer,Caguas,PR,Puerto Rico
11509,Sharon,Consumer,Caguas,PR,Puerto Rico
12154,Kevin,Consumer,Caguas,PR,Puerto Rico
3281,Teresa,Consumer,Caguas,PR,Puerto Rico
551,Doris,Consumer,Caguas,PR,Puerto Rico
6080,Mary,Consumer,Caguas,PR,Puerto Rico
492,Mary,Consumer,Bayamon,PR,Puerto Rico
10487,Juan,Consumer,Caguas,PR,Puerto Rico
828,Johnny,Consumer,Caguas,PR,Puerto Rico
11021,Brenda,Consumer,Caguas,PR,Puerto Rico
10021,Donald,Consumer,Caguas,PR,Puerto Rico
7119,Russell,Consumer,Caguas,PR,Puerto Rico
8736,Aaron,Consumer,Caguas,PR,Puerto Rico
9138,Gary,Consumer,Caguas,PR,Puerto Rico
1701,Aaron,Consumer,Caguas,PR,Puerto Rico
12384,Raymond,Consumer,Caguas,PR,Puerto Rico
2531,Mary,Consumer,Caguas,PR,Puerto Rico
6117,Gloria,Consumer,Caguas,PR,Puerto Rico
8591,Mary,Consumer,Caguas,PR,Puerto Rico
9499,Joshua,Consumer,Caguas,PR,Puerto Rico
2211,Debra,Consumer,Caguas,PR,Puerto Rico
4761,Mary,Consumer,Caguas,PR,Puerto Rico
2998,Denise,Consumer,Caguas,PR,Puerto Rico
4105,Mary,Consumer,Caguas,PR,Puerto Rico
11881,Maria,Consumer,Caguas,PR,Puerto Rico
3483,Michael,Consumer,Caguas,PR,Puerto Rico
10214,Raymond,Consumer,Caguas,PR,Puerto Rico
7206,Lori,Consumer,Caguas,PR,Puerto Rico
1437,Mary,Consumer,Caguas,PR,Puerto Rico
7136,Mary,Consumer,Caguas,PR,Puerto Rico
3823,Charles,Consumer,Caguas,PR,Puerto Rico
11600,Jean,Consumer,Caguas,PR,Puerto Rico
7430,Wayne,Consumer,Caguas,PR,Puerto Rico
9266,Brittany,Consumer,Caguas,PR,Puerto Rico
6599,Robert,Consumer,Caguas,PR,Puerto Rico
10225,Diane,Consumer,Caguas,PR,Puerto Rico
7553,Mary,Consumer,Caguas,PR,Puerto Rico
7328,Mary,Consumer,Caguas,PR,Puerto Rico
767,Christine,Consumer,Caguas,PR,Puerto Rico
12345,Phillip,Consumer,Caguas,PR,Puerto Rico
6854,Mary,Consumer,Caguas,PR,Puerto Rico
9335,Joseph,Consumer,Caguas,PR,Puerto Rico
6336,Richard,Consumer,Caguas,PR,Puerto Rico
2674,John,Consumer,Caguas,PR,Puerto Rico
3601,Rose,Consumer,Caguas,PR,Puerto Rico
8670,Mary,Consumer,Caguas,PR,Puerto Rico
8119,Mary,Consumer,Caguas,PR,Puerto Rico
9764,John,Consumer,San Sebastian,PR,Puerto Rico
4218,Mary,Consumer,Caguas,PR,Puerto Rico
6377,Mary,Consumer,Caguas,PR,Puerto Rico
1334,Roger,Consumer,Caguas,PR,Puerto Rico
370,Mary,Consumer,Caguas,PR,Puerto Rico
7585,Angela,Consumer,Caguas,PR,Puerto Rico
6579,Mary,Consumer,Caguas,PR,Puerto Rico
802,Mary,Consumer,Caguas,PR,Puerto Rico
69,Megan,Consumer,Caguas,PR,Puerto Rico
9752,Mary,Consumer,Caguas,PR,Puerto Rico
2715,Mary,Consumer,Caguas,PR,Puerto Rico
6678,Mary,Consumer,Caguas,PR,Puerto Rico
10709,Mary,Consumer,Caguas,PR,Puerto Rico
9310,Timothy,Consumer,Caguas,PR,Puerto Rico
1353,Victoria,Consumer,Caguas,PR,Puerto Rico
6592,Tyler,Consumer,Caguas,PR,Puerto Rico
7502,Joe,Consumer,Caguas,PR,Puerto Rico
6759,Matthew,Consumer,Caguas,PR,Puerto Rico
11548,Hannah,Consumer,Caguas,PR,Puerto Rico
9153,Sharon,Consumer,Caguas,PR,Puerto Rico
7126,James,Consumer,Caguas,PR,Puerto Rico
124,Judy,Consumer,Caguas,PR,Puerto Rico
6651,Ashley,Consumer,Caguas,PR,Puerto Rico
11968,Emily,Consumer,Caguas,PR,Puerto Rico
5199,Patricia,Consumer,Caguas,PR,Puerto Rico
11800,James,Consumer,Caguas,PR,Puerto Rico
3841,Mary,Consumer,Caguas,PR,Puerto Rico
10032,Shawn,Consumer,Caguas,PR,Puerto Rico
11637,Mary,Consumer,Caguas,PR,Puerto Rico
2524,Mary,Consumer,Caguas,PR,Puerto Rico
9473,Michelle,Consumer,Caguas,PR,Puerto Rico
11952,Mary,Consumer,Caguas,PR,Puerto Rico
9574,Mary,Consumer,Caguas,PR,Puerto Rico
2140,Samuel,Consumer,Caguas,PR,Puerto Rico
5464,Peter,Consumer,Caguas,PR,Puerto Rico
2549,Stephanie,Consumer,Caguas,PR,Puerto Rico
10464,Emily,Consumer,Caguas,PR,Puerto Rico
10585,Michael,Consumer,Caguas,PR,Puerto Rico
6975,Mary,Consumer,Caguas,PR,Puerto Rico
8039,Gerald,Consumer,Caguas,PR,Puerto Rico
2516,Mary,Consumer,Caguas,PR,Puerto Rico
9652,Mary,Consumer,Caguas,PR,Puerto Rico
11593,Joan,Consumer,Caguas,PR,Puerto Rico
5924,Virginia,Consumer,Caguas,PR,Puerto Rico
4728,Mary,Consumer,Caguas,PR,Puerto Rico
4063,Mary,Consumer,Caguas,PR,Puerto Rico
9533,Mary,Consumer,Caguas,PR,Puerto Rico
11584,Jeffrey,Consumer,Caguas,PR,Puerto Rico
10423,Mary,Consumer,Caguas,PR,Puerto Rico
4148,Debra,Consumer,Caguas,PR,Puerto Rico
4800,Mary,Consumer,Caguas,PR,Puerto Rico
762,Mary,Consumer,Caguas,PR,Puerto Rico
5904,Catherine,Consumer,Caguas,PR,Puerto Rico
194,Mary,Consumer,Caguas,PR,Puerto Rico
4893,William,Consumer,Caguas,PR,Puerto Rico
447,Mary,Consumer,Caguas,PR,Puerto Rico
1245,Gregory,Consumer,Caguas,PR,Puerto Rico
3067,Mary,Consumer,Caguas,PR,Puerto Rico
11766,Mary,Consumer,Caguas,PR,Puerto Rico
6262,Mary,Consumer,Caguas,PR,Puerto Rico
2629,Mary,Consumer,Caguas,PR,Puerto Rico
1580,Kelly,Consumer,Caguas,PR,Puerto Rico
8673,Carolyn,Consumer,Caguas,PR,Puerto Rico
8738,Donald,Consumer,Caguas,PR,Puerto Rico
11572,Mary,Consumer,Caguas,PR,Puerto Rico
8702,Mary,Consumer,Caguas,PR,Puerto Rico
11556,Hannah,Consumer,Humacao,PR,Puerto Rico
7685,Mary,Consumer,Caguas,PR,Puerto Rico
9395,Pamela,Consumer,Caguas,PR,Puerto Rico
4975,Diane,Consumer,Caguas,PR,Puerto Rico
4551,Jonathan,Consumer,Caguas,PR,Puerto Rico
6418,Olivia,Consumer,Caguas,PR,Puerto Rico
10832,Mary,Consumer,Caguas,PR,Puerto Rico
12285,Patrick,Consumer,Caguas,PR,Puerto Rico
5034,Rose,Consumer,Caguas,PR,Puerto Rico
7786,Mary,Consumer,Caguas,PR,Puerto Rico
11464,Timothy,Consumer,Caguas,PR,Puerto Rico
3087,Mary,Consumer,Caguas,PR,Puerto Rico
2991,Julie,Consumer,Caguas,PR,Puerto Rico
5583,Mary,Consumer,Caguas,PR,Puerto Rico
5724,Christian,Consumer,Caguas,PR,Puerto Rico
11487,Cheryl,Consumer,Caguas,PR,Puerto Rico
7944,Gloria,Consumer,Caguas,PR,Puerto Rico
404,Mary,Consumer,Caguas,PR,Puerto Rico
2143,Elizabeth,Consumer,Caguas,PR,Puerto Rico
10272,Jonathan,Consumer,Caguas,PR,Puerto Rico
4240,Kenneth,Consumer,Caguas,PR,Puerto Rico
2275,Lisa,Consumer,Caguas,PR,Puerto Rico
5477,Mary,Consumer,Caguas,PR,Puerto Rico
10473,Betty,Consumer,Caguas,PR,Puerto Rico
7972,Mary,Consumer,Caguas,PR,Puerto Rico
9223,Carl,Consumer,Caguas,PR,Puerto Rico
7867,Mary,Consumer,Cayey,PR,Puerto Rico
3065,Amy,Consumer,Caguas,PR,Puerto Rico
6960,Mary,Consumer,Caguas,PR,Puerto Rico
10150,Mary,Consumer,Caguas,PR,Puerto Rico
11836,Mary,Consumer,Caguas,PR,Puerto Rico
7021,Debra,Consumer,Caguas,PR,Puerto Rico
7095,Amanda,Consumer,Caguas,PR,Puerto Rico
9160,Teresa,Consumer,Caguas,PR,Puerto Rico
1493,Mary,Consumer,Caguas,PR,Puerto Rico
7582,Aaron,Consumer,Caguas,PR,Puerto Rico
11635,Mary,Consumer,Caguas,PR,Puerto Rico
3953,Mary,Consumer,Caguas,PR,Puerto Rico
8297,Debra,Consumer,Caguas,PR,Puerto Rico
5284,Mary,Consumer,Caguas,PR,Puerto Rico
12085,Mark,Consumer,Caguas,PR,Puerto Rico
3063,John,Consumer,Caguas,PR,Puerto Rico
10253,Kyle,Consumer,Caguas,PR,Puerto Rico
10353,Harold,Consumer,Caguas,PR,Puerto Rico
6394,Jacqueline,Consumer,Caguas,PR,Puerto Rico
3740,Mary,Consumer,Caguas,PR,Puerto Rico
2937,Mary,Consumer,Caguas,PR,Puerto Rico
333,Elizabeth,Consumer,Caguas,PR,Puerto Rico
7169,Cheryl,Consumer,Caguas,PR,Puerto Rico
9372,Kevin,Consumer,Caguas,PR,Puerto Rico
5933,Megan,Consumer,Caguas,PR,Puerto Rico
7904,Mary,Consumer,Caguas,PR,Puerto Rico
7292,Jonathan,Consumer,Caguas,PR,Puerto Rico
11906,Mary,Consumer,Aguadilla,PR,Puerto Rico
830,William,Consumer,Caguas,PR,Puerto Rico
3209,Mary,Consumer,Caguas,PR,Puerto Rico
6621,Joan,Consumer,Caguas,PR,Puerto Rico
8383,Mary,Consumer,Caguas,PR,Puerto Rico
1647,Kevin,Consumer,Caguas,PR,Puerto Rico
14435,Jael,Corporate,Princeton,NJ,EE. UU.
13457,Ora,Corporate,Newburgh,NY,EE. UU.
7664,Brandon,Corporate,Piscataway,NJ,EE. UU.
310,Mary,Corporate,York,PA,EE. UU.
2409,Patrick,Corporate,Chicago,IL,EE. UU.
1803,Mary,Corporate,West Haven,CT,EE. UU.
14789,Mariko,Corporate,Dallas,TX,EE. UU.
684,Christopher,Corporate,Highland Park,MI,EE. UU.
13645,Maggie,Corporate,San Marcos,TX,EE. UU.
14861,Echo,Corporate,Los Angeles,CA,EE. UU.
10867,David,Corporate,Laguna Niguel,CA,EE. UU.
14752,Maggie,Corporate,West Orange,NJ,EE. UU.
12184,Mary,Corporate,Hayward,CA,EE. UU.
13912,Germane,Corporate,Ewa Beach,HI,EE. UU.
6719,Mary,Corporate,Encinitas,CA,EE. UU.
4972,Matthew,Corporate,Aurora,IL,EE. UU.
12776,Zoe,Corporate,Denton,TX,EE. UU.
